createdat,createdby,modifiedat,modifiedby,centrologistico_codigo,unidadproductiva_codigo,materialformula_codigo,material_codigo,ejercicio,porcentaje01,porcentaje02,porcentaje03,porcentaje04,porcentaje05,porcentaje06,porcentaje07,porcentaje08,porcentaje09,porcentaje10,porcentaje11,porcentaje12,escenario,bloqueouser,bloqueoadmin,historico
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000042,2024,0.0317,0.0384,0.0600,0.0444,0.0263,0.0600,0.0422,0.0420,0.0296,0.0223,0.0600,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000057,2024,0.0700,0.1393,0.5302,0.1100,0.1024,0.1100,0.1042,0.1000,0.1751,0.1800,0.1402,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000059,2024,0.0000,0.0491,0.0500,0.0500,0.0500,0.0080,0.0000,0.0000,0.0470,0.0500,0.0406,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000110,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0699,0.0565,0.0136,0.0009,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000171,2024,0.0020,0.0000,0.0000,0.0000,0.0437,0.0487,0.0416,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000180,2024,0.0147,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.0930,0.1250,0.1250,0.0952,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000192,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0317,0.0500,0.0500,0.0030,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000200,2024,0.0186,0.0300,0.0244,0.0500,0.0363,0.0500,0.0442,0.0382,0.0682,0.0700,0.0681,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000210,2024,0.0062,0.0100,0.1940,0.0700,0.0957,0.0700,0.0583,0.0500,0.1444,0.1900,0.1640,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000220,2024,0.0000,0.0000,0.0000,5.0990,0.0000,0.1968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000261,2024,0.0800,0.0665,0.0800,0.0800,0.0526,0.0800,0.0800,0.0595,0.0800,0.1554,0.0800,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000262,2024,0.0000,0.0135,0.0000,0.0000,0.0484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000273,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4678,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000290,2024,0.0999,0.1416,0.0524,0.1000,0.1500,0.1500,0.1500,0.1500,0.1500,0.1500,0.1500,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000291,2024,0.0000,0.0500,0.0756,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000292,2024,0.4000,0.4000,0.4000,0.4000,0.1406,0.4000,0.4000,0.4000,0.3556,0.4000,0.4000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000294,2024,0.1000,0.1000,0.1000,0.1000,0.0473,0.1000,0.1000,0.0744,0.1000,0.0563,0.1000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000295,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0201,0.0078,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000297,2024,0.0051,0.0300,0.0157,0.0400,0.0400,0.0400,0.0342,0.0223,0.1051,0.0629,0.1175,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000298,2024,0.0099,0.0600,0.1178,0.0600,0.0164,0.0600,0.0775,0.0900,0.2121,0.1259,0.1261,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000310,2024,0.0000,0.0000,0.0000,0.0000,0.0000,1.3928,1.6107,0.5277,2.5903,0.0000,0.4186,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,10000311,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0256,0.0575,0.0800,0.0692,0.0680,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,30000000,2024,0.3180,1.6525,0.1592,1.0870,2.0709,3.2553,2.3219,1.4909,2.7424,1.4472,1.1793,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000022,30000001,2024,1.5000,2.1932,0.5164,0.0000,1.4747,1.4971,0.8259,0.3112,1.5454,0.7400,0.6593,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000000,2024,32.1736,31.3894,41.0352,30.3118,30.3211,30.2447,28.5119,25.5058,20.7921,25.1549,25.1634,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000001,2024,53.0591,52.3267,43.7029,54.0353,54.2391,54.0781,55.2170,59.7175,62.4570,59.0777,59.6960,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000002,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000004,2024,0.3803,0.4666,0.3909,0.2702,0.2933,0.3425,0.4461,0.4701,0.3767,0.3766,0.3144,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000005,2024,0.2628,0.2637,0.0000,0.2187,0.3587,0.6400,0.2639,0.0000,0.7184,0.8237,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000006,2024,0.2720,0.3954,0.5381,0.5538,0.6172,0.5600,0.5569,0.5500,0.4846,0.4660,0.5243,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000007,2024,0.0800,0.0646,0.0800,0.0800,0.0786,0.0800,0.0958,0.1200,0.1200,0.0945,0.0688,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000008,2024,0.2900,0.2892,0.3285,0.2627,0.2464,0.2900,0.2900,0.2431,0.2900,0.1870,0.3000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000009,2024,6.2389,3.0722,2.9442,2.2474,4.7129,2.3601,3.4232,5.7781,3.6188,4.2760,3.3201,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000010,2024,0.1249,0.0963,0.1500,0.0943,0.1038,0.1168,0.0976,0.0455,0.1500,0.0228,0.0785,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000011,2024,0.0000,0.1835,0.5181,0.4062,0.2081,0.0000,0.3515,0.6900,0.0000,0.0000,0.7805,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000012,2024,0.0844,0.0861,0.1000,0.1000,0.1880,0.1000,0.1000,0.1000,0.1000,0.0124,0.1000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000013,2024,0.1700,0.1717,0.1892,0.1791,0.1081,0.1323,0.1700,0.1314,0.1392,0.0925,0.1021,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000014,2024,0.0040,0.0040,0.0040,0.0025,0.0031,0.0027,0.0040,0.0000,0.0000,0.0000,0.0017,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000018,2024,0.1707,0.2179,0.3181,0.3247,0.3300,0.3300,0.3300,0.3300,0.3819,0.3007,0.3295,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000020,2024,0.0000,0.0485,0.0500,0.0500,0.0500,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000021,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000023,2024,0.0316,0.0258,0.0300,0.0300,0.0116,0.0300,0.0300,0.0300,0.0300,0.0300,0.0300,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000025,2024,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000027,2024,0.0000,0.0000,0.0000,0.0000,0.0786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000032,2024,0.0500,0.0014,0.0000,0.0000,0.0000,0.0470,0.0500,0.0500,0.0362,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000034,2024,0.4599,0.3486,0.8962,0.2836,0.4992,0.5841,0.5554,0.5900,0.4900,0.3368,0.3412,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000038,2024,2.8410,3.0647,3.0483,2.6951,2.2881,2.0229,3.0000,1.6789,2.4565,2.1140,2.7019,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000040,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1276,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000042,2024,0.0221,0.0424,0.0500,0.0299,0.0194,0.0500,0.0500,0.0409,0.0169,0.0322,0.0485,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000053,2024,0.0113,0.0100,0.0100,0.0100,0.0079,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000057,2024,0.1985,0.2593,0.3081,0.3329,0.3130,0.3400,0.3461,0.3600,0.4119,0.3884,0.3555,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000059,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,0.0318,0.0500,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000071,2024,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0337,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000110,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0591,0.0646,0.0115,0.0296,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000180,2024,0.0605,0.1009,0.1250,0.1250,0.1074,0.1250,0.1250,0.1048,0.1250,0.1250,0.0761,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000200,2024,0.0442,0.0565,0.0700,0.0882,0.0545,0.0900,0.0900,0.0882,0.1073,0.1100,0.1100,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000210,2024,0.0695,0.1097,0.1100,0.2102,0.2376,0.2200,0.2261,0.2400,0.2710,0.3309,0.1726,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000220,2024,1.1491,3.9689,4.2000,4.5488,2.7270,1.7098,0.0000,0.8479,0.6221,3.4700,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000262,2024,0.0800,0.0798,0.0800,0.0800,0.1064,0.0800,0.0958,0.1343,0.1200,0.2148,0.1200,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000273,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4822,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000290,2024,0.0642,0.0997,0.1000,0.1000,0.1738,0.1500,0.1500,0.1500,0.1500,0.1500,0.1500,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000292,2024,0.3890,0.5197,0.4000,0.4000,0.2700,0.4000,0.4000,0.3253,0.3462,0.3526,0.4000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000294,2024,0.0989,0.0997,0.1000,0.1000,0.0742,0.1000,0.1000,0.0838,0.1000,0.0645,0.1000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000295,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000297,2024,0.0069,0.0242,0.0300,0.0665,0.0656,0.0700,0.0731,0.0671,0.1319,0.1400,0.0482,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000298,2024,0.0046,0.0161,0.0200,0.0929,0.0181,0.1000,0.1184,0.1411,0.2552,0.2700,0.1094,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000310,2024,0.0000,0.0000,0.0000,0.0000,0.0000,1.2090,3.5485,0.8109,3.4151,0.0000,2.2521,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,10000311,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0316,0.0439,0.0108,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,12000010,2024,0.0000,0.1389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,12000011,2024,0.0000,0.2416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,30000000,2024,0.0000,0.0000,0.0000,0.0000,0.0000,2.4748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000023,30000001,2024,1.0507,1.8615,0.1883,0.0396,1.0040,1.0115,1.0736,0.5254,1.2283,0.6554,0.6385,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000000,2024,30.1661,30.1321,30.0053,28.3675,28.0000,27.7677,25.6358,23.0000,24.5818,24.1362,25.1116,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000001,2024,55.2005,55.4133,54.9250,56.7807,55.9043,55.5940,59.0717,60.7823,59.0243,55.9555,59.7922,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000002,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000004,2024,0.2300,0.1997,0.2300,0.0742,0.1033,0.1977,0.2921,0.3000,0.4265,0.4600,0.4600,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000005,2024,0.4012,0.1903,0.0000,0.0000,0.3522,0.6700,0.1097,0.0000,0.6564,0.8163,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000006,2024,0.4012,0.5100,0.6324,0.5651,0.8943,0.5800,0.5740,0.5700,0.4336,0.4112,0.5500,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000008,2024,0.2406,0.0000,0.0000,0.0996,0.2625,0.2800,0.2860,0.2900,0.2900,0.2045,0.2976,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000009,2024,5.9337,3.0396,3.0086,1.2278,5.6381,2.8354,3.5000,4.6674,4.7892,5.6669,3.5872,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000010,2024,0.0858,0.0910,0.1500,0.0699,0.1398,0.1500,0.0874,0.0621,0.1500,0.0997,0.0946,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000011,2024,0.0000,0.1178,0.6324,0.6360,0.1139,0.0000,0.5905,0.7200,0.0000,0.0000,0.7876,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000012,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0757,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000013,2024,0.1427,0.1476,0.1700,0.1700,0.1370,0.1200,0.1640,0.1600,0.1679,0.1700,0.1227,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000018,2024,0.1602,0.2800,0.4024,0.3273,0.3400,0.3400,0.3400,0.3400,0.3795,0.3763,0.3491,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000023,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0227,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000034,2024,0.3022,0.3126,0.3600,0.1476,0.2736,0.3800,0.4102,0.4300,0.5645,0.6000,0.5697,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000038,2024,3.4426,3.0396,3.5008,2.0128,2.8007,2.4712,2.6204,3.3021,2.0606,3.0000,2.3990,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000040,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1751,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000044,2024,0.0111,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000053,2024,0.0053,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000057,2024,0.1008,0.2700,0.4535,0.3330,0.2435,0.3500,0.3621,0.3700,0.4095,0.4200,0.3572,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000101,2024,0.0436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000180,2024,0.1187,0.0945,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.0937,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000200,2024,0.0700,0.0700,0.1312,0.0936,0.1000,0.1000,0.1000,0.1000,0.1079,0.1100,0.1100,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000210,2024,0.1500,0.1500,0.2112,0.2209,0.2400,0.2400,0.2581,0.2700,0.2346,0.2408,0.2238,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000220,2024,1.1352,3.9604,3.9914,7.3989,1.3619,0.2674,0.0000,1.2772,0.9074,0.9922,0.0000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000262,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0909,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000273,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6910,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000280,2024,0.0763,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000290,2024,0.1000,0.1000,0.1000,0.1000,0.1063,0.1500,0.1500,0.1500,0.1500,0.1500,0.1500,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000292,2024,0.3789,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,1.1760,0.2681,0.4000,0.4000,0.0000,1,f,f,t
2025-07-22 16:26:02.006,NMATAMOROS,2025-09-16 22:45:10.658,NMATAMOROS,1000,ABA,12000024,10000294,2024,0.0947,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.8269,0.1000,0.0705,0.1000,0.0000,1,f,f,t
